"src","doi","yr","pmcid"
"PMC","",2017,"PMC5482298"
"PMC","10.1371/journal.pone.0179111",2017,"PMC5482444"
"PMC","10.1371/journal.pone.0179891",2017,"PMC5482475"
"PMC","10.1371/journal.pcbi.1005592",2017,"PMC5482490"
"PMC","10.18632/oncotarget.16698",2017,"PMC5482683"
"PMC","10.1038/s41598-017-04070-4",2017,"PMC5482832"
"PMC","10.1186/s12918-017-0433-1",2017,"PMC5482939"
"PMC","10.1186/s12953-017-0122-4",2016,"PMC5482948"
"PMC","10.7717/peerj.3486",2017,"PMC5483034"
"PMC","10.1186/s12864-017-3860-x",2017,"PMC5483258"
"PMC","10.3389/fninf.2017.00042",2017,"PMC5483435"
"PMC","10.3389/fmicb.2017.01068",2017,"PMC5483436"
"PMC","10.3389/fpls.2017.01094",2017,"PMC5483447"
"PMC","10.3389/fmicb.2017.01154",2017,"PMC5483467"
"PMC","10.1097/MD.0000000000007240",2017,"PMC5484233"
"PMC","10.1002/nbm.3701",2017,"PMC5484304"
"PMC","10.1002/mrm.26324",2017,"PMC5484345"
"PMC","10.1002/nbm.3697",2017,"PMC5484370"
"PMC","10.1002/jrsm.1194",2017,"PMC5484373"
"PMC","10.1111/cogs.12371",2017,"PMC5484388"
"PMC","10.1371/journal.pgen.1006828",2017,"PMC5484519"
"PMC","10.1038/ng.3848",2017,"PMC5484582"
"PMC","10.1038/s41598-017-04606-8",2017,"PMC5484670"
"PMC","10.1111/mec.14054",2017,"PMC5485014"
"PMC","10.1186/s13229-017-0138-8",2017,"PMC5485541"
"PMC","10.1186/s12918-017-0436-y",2017,"PMC5485658"
"PMC","10.1186/s12864-017-3869-1",2017,"PMC5485680"
"PMC","10.1186/s12862-017-1002-3",2017,"PMC5485688"
"PMC","10.1186/s12859-017-1695-8",2017,"PMC5485715"
"PMC","10.1038/nature22371",2017,"PMC5485861"
"PMC","10.1007/s00248-017-0929-7",2017,"PMC5486813"
"PMC","10.1007/s00261-017-1062-2",2017,"PMC5486825"
"PMC","10.1007/s00267-017-0872-x",2017,"PMC5486826"
"PMC","10.3758/s13423-016-1138-y",2017,"PMC5486867"
"PMC","10.1016/j.chembiol.2017.05.014",2017,"PMC5486947"
"PMC","10.1371/journal.pcbi.1005602",2017,"PMC5487056"
"PMC","10.1371/journal.pone.0179727",2017,"PMC5487070"
"PMC","10.7554/eLife.24903",2017,"PMC5487212"
"PMC","10.1038/s41598-017-03394-5",2017,"PMC5487331"
"PMC","10.1038/s41598-017-04276-6",2017,"PMC5487333"
"PMC","10.1038/s41598-017-04642-4",2017,"PMC5487339"
"PMC","10.1038/s41598-017-04442-w",2017,"PMC5487354"
"PMC","10.1038/s41598-017-04412-2",2017,"PMC5487356"
"PMC","10.3389/fcimb.2017.00287",2017,"PMC5487381"
"PMC","10.3389/fnhum.2017.00328",2017,"PMC5487412"
"PMC","10.3389/fmicb.2017.01182",2017,"PMC5487463"
"PMC","10.3389/fninf.2017.00040",2017,"PMC5487483"
"PMC","10.1007/s00122-017-2904-6",2017,"PMC5487696"
"PMC","10.3389/fpls.2017.01117",2017,"PMC5487829"
"PMC","10.1007/s00442-017-3878-4",2017,"PMC5487851"
"PMC","10.3390/metabo7020014",2017,"PMC5487985"
"PMC","10.3390/metabo7020030",2017,"PMC5488001"
"PMC","10.1002/psp4.12178",2017,"PMC5488122"
"PMC","10.12688/f1000research.7476.3",2015,"PMC5488124"
"PMC","10.1111/nph.14599",2017,"PMC5488192"
"PMC","10.1186/s13104-017-2556-2",2017,"PMC5488357"
"PMC","10.1186/s13059-017-1248-5",2017,"PMC5488362"
"PMC","10.1186/s12859-017-1723-8",2017,"PMC5488373"
"PMC","10.1038/ng.3866",2017,"PMC5489359"
"PMC","10.1038/s41598-017-04016-w",2017,"PMC5489527"
"PMC","10.1186/s12968-017-0363-5",2017,"PMC5490166"
"PMC","10.1523/ENEURO.0070-17.2017",2017,"PMC5490255"
"PMC","10.1038/ncomms15943",2017,"PMC5490262"
"PMC","10.2807/1560-7917.ES.2017.22.25.30558",2017,"PMC5490456"
"PMC","10.1093/scan/nsx048",2017,"PMC5490674"
"PMC","10.1038/nmicrobiol.2017.93",2017,"PMC5490736"
"PMC","10.1371/journal.pone.0179807",2017,"PMC5491049"
"PMC","10.1021/acs.jproteome.6b01066",2017,"PMC5491052"
"PMC","10.1371/journal.pone.0179971",2017,"PMC5491103"
"PMC","10.7554/eLife.22974",2017,"PMC5491263"
"PMC","10.1371/journal.pcbi.1005584",2017,"PMC5491312"
"PMC","10.3389/fpls.2017.01108",2017,"PMC5491620"
"PMC","10.2196/medinform.6226",2017,"PMC5491896"
"PMC","10.3389/fnmol.2017.00212",2017,"PMC5492163"
"PMC","10.1186/s12859-017-1735-4",2017,"PMC5493081"
"PMC","10.1016/j.cels.2017.05.009",2017,"PMC5493283"
"PMC","10.1371/journal.pcbi.1005569",2017,"PMC5493290"
"PMC","10.1371/journal.pone.0180070",2017,"PMC5493347"
"PMC","10.1371/journal.pcbi.1005601",2017,"PMC5493430"
"PMC","10.1038/s41540-017-0018-z",2017,"PMC5493646"
"PMC","10.1038/nmeth.4325",2017,"PMC5493985"
"PMC","10.1155/2017/9631282",2017,"PMC5494116"
"PMC","10.1186/s12864-017-3896-y",2017,"PMC5494133"
"PMC","10.5713/ajas.16.0865",2016,"PMC5494493"
"PMC","10.1038/nmeth.4297",2017,"PMC5495136"
"PMC","10.1371/journal.pone.0180196",2017,"PMC5495347"
"PMC","10.1371/journal.pcbi.1005591",2018,"PMC5495484"
"PMC","10.5713/ajas.16.0749",2016,"PMC5495663"
"PMC","10.1038/s41598-017-04798-z",2017,"PMC5495806"
"PMC","10.1038/s41598-017-04820-4",2017,"PMC5495821"
"PMC","10.1007/s10096-017-2905-z",2017,"PMC5495845"
"PMC","10.1186/s12864-017-3861-9",2017,"PMC5496224"
"PMC","10.1186/s12879-017-2528-0",2017,"PMC5496231"
"PMC","10.1038/ng.3789",2017,"PMC5496244"
"PMC","10.1186/s12859-017-1731-8",2017,"PMC5496254"
"PMC","10.1186/s12918-017-0441-1",2017,"PMC5496344"
"PMC","10.1186/s12859-017-1724-7",2017,"PMC5496428"
"PMC","10.1002/ece3.3041",2017,"PMC5496513"
"PMC","10.1002/ece3.2685",2017,"PMC5496549"
"PMC","10.1083/jcb.201702099",2017,"PMC5496627"
"PMC","10.1038/s41598-017-04088-8",2017,"PMC5496860"
"PMC","10.1128/mSphereDirect.00257-17",2017,"PMC5497025"
"PMC","10.1038/nsmb.3316",2017,"PMC5497173"
"PMC","10.1371/journal.pone.0179459",2017,"PMC5497967"
"PMC","10.1371/journal.pone.0179926",2017,"PMC5497973"
"PMC","10.7554/eLife.26580",2017,"PMC5498146"
"PMC","10.3389/fmicb.2017.01212",2017,"PMC5498476"
"PMC","10.3389/fnhum.2017.00352",2017,"PMC5498510"
"PMC","10.1038/s41598-017-04889-x",2017,"PMC5498534"
"PMC","10.3389/fmicb.2017.01122",2017,"PMC5498550"
"PMC","10.3389/fpls.2017.01189",2017,"PMC5498554"
"PMC","10.1038/s41598-017-04929-6",2017,"PMC5498635"
"PMC","10.1007/s11274-017-2318-2",2017,"PMC5498651"
"PMC","10.1038/s41598-017-04044-6",2017,"PMC5498660"
"PMC","10.1186/s12889-017-4508-0",2017,"PMC5498922"
"PMC","10.1186/s12943-017-0691-y",2017,"PMC5498998"
"PMC","10.1186/s13059-017-1258-3",2017,"PMC5499005"
"PMC","10.1186/s12864-017-3904-2",2017,"PMC5499013"
"PMC","10.1186/s12864-017-3900-6",2017,"PMC5499059"
"PMC","10.1186/s12865-017-0204-1",2017,"PMC5499093"
"PMC","10.1534/g3.117.041483",2017,"PMC5499120"
"PMC","10.1534/g3.117.042036",2017,"PMC5499125"
"PMC","10.1534/g3.117.042671",2017,"PMC5499126"
"PMC","10.1534/g3.117.042408",2017,"PMC5499134"
"PMC","10.1534/g3.117.043109",2017,"PMC5499139"
"PMC","10.1534/genetics.116.197566",2017,"PMC5499160"
"PMC","10.1534/genetics.116.199216",2017,"PMC5499181"
"PMC","10.1038/ncomms15554",2017,"PMC5499208"
"PMC","10.3732/apps.1600124",2017,"PMC5499302"
"PMC","10.1093/nar/gkx233",2017,"PMC5499547"
"PMC","10.1093/nar/gkx324",2017,"PMC5499641"
"PMC","10.1093/nar/gkx193",2017,"PMC5499645"
"PMC","10.1093/dnares/dsw044",2017,"PMC5499650"
"PMC","10.1093/gbe/evx097",2017,"PMC5499882"
"PMC","10.1371/journal.pcbi.1005572",2017,"PMC5500008"
"PMC","10.1534/genetics.117.200303",2017,"PMC5500127"
"PMC","10.1371/journal.pone.0180234",2017,"PMC5500327"
"PMC","10.1371/journal.pone.0180540",2017,"PMC5500328"
"PMC","10.1371/journal.pone.0180814",2017,"PMC5500363"
"PMC","10.1371/journal.pone.0180692",2017,"PMC5500374"
"PMC","10.1038/s41598-017-05263-7",2017,"PMC5500532"
"PMC","10.3389/fphys.2017.00471",2017,"PMC5500615"
"PMC","10.3389/fpls.2017.01190",2017,"PMC5500639"
"PMC","10.3389/fpsyg.2017.01049",2017,"PMC5500650"
"PMC","10.1074/mcp.M117.068429",2017,"PMC5500760"
"PMC","10.12688/f1000research.8231.3",2016,"PMC5500862"
"PMC","10.1186/s12864-017-3895-z",2017,"PMC5501078"
"PMC","10.1038/nmeth.4298",2017,"PMC5501199"
"PMC","10.1186/s40168-017-0279-1",2017,"PMC5501495"
"PMC","10.1371/journal.pone.0180647",2017,"PMC5501586"
"PMC","10.1371/journal.pone.0180693",2017,"PMC5501592"
"PMC","10.1371/journal.pone.0180774",2017,"PMC5501601"
"PMC","10.1371/journal.pntd.0005682",2017,"PMC5501687"
"PMC","10.1371/currents.tol.cf1709613759c2223eb582c0fa694cc7",2017,"PMC5501700"
"PMC","10.1016/j.cmet.2017.06.014",2017,"PMC5501726"
"PMC","10.1038/s41598-017-04662-0",2017,"PMC5501780"
"PMC","10.1038/s41598-017-05377-y",2017,"PMC5501815"
"PMC","10.3389/fmicb.2017.01256",2017,"PMC5502287"
"PMC","10.1093/database/bax032",2017,"PMC5502364"
"PMC","10.1093/database/bax041",2017,"PMC5502366"
"PMC","10.1093/database/bax048",2017,"PMC5502369"
"PMC","10.1093/database/bax047",2017,"PMC5502370"
"PMC","10.1084/jem.20160724",2017,"PMC5502421"
"PMC","10.1084/jem.20162017",2017,"PMC5502434"
"PMC","10.1186/s12864-017-3918-9",2017,"PMC5502489"
"PMC","10.1186/s12864-017-3898-9",2017,"PMC5502491"
"PMC","10.1107/S2059798317000584",2017,"PMC5503122"
"PMC","10.1371/journal.pone.0180363",2017,"PMC5503257"
"PMC","10.7554/eLife.23908",2017,"PMC5503511"
"PMC","10.18632/oncotarget.16961",2017,"PMC5503562"
"PMC","10.18632/oncotarget.17023",2017,"PMC5503619"
"PMC","10.1016/j.nicl.2017.06.031",2017,"PMC5503837"
"PMC","10.1186/s13568-017-0444-8",2017,"PMC5503847"
"PMC","10.1038/s41598-017-05188-1",2017,"PMC5503945"
"PMC","10.3389/fmicb.2017.01267",2017,"PMC5504299"
"PMC","10.1186/s12984-017-0283-5",2017,"PMC5504674"
"PMC","10.1186/s12859-017-1746-1",2017,"PMC5504728"
"PMC","10.1186/s13068-017-0868-z",2017,"PMC5505034"
"PMC","10.1038/sdata.2017.84",2017,"PMC5505104"
"PMC","10.1016/j.stem.2017.03.003",2017,"PMC5505866"
"PMC","10.1038/s41598-017-05194-3",2017,"PMC5506003"
"PMC","10.1038/s41598-017-05425-7",2017,"PMC5506029"
"PMC","10.1186/s12911-017-0466-9",2017,"PMC5506567"
"PMC","10.1038/s41525-017-0014-7",2017,"PMC5506858"
"PMC","10.1038/nn.4572",2017,"PMC5507208"
"PMC","10.1371/journal.pbio.2002117",2017,"PMC5507405"
"PMC","10.1371/journal.pone.0181109",2017,"PMC5507449"
"PMC","10.1371/journal.pone.0181193",2017,"PMC5507455"
"PMC","10.1371/journal.pgen.1006855",2017,"PMC5507463"
"PMC","10.1371/journal.pgen.1006862",2017,"PMC5507469"
"PMC","10.1371/journal.pone.0179933",2017,"PMC5507483"
"PMC","10.1371/journal.pone.0179766",2017,"PMC5507487"
"PMC","10.1371/journal.pone.0180545",2017,"PMC5507503"
"PMC","10.1371/journal.pone.0181062",2017,"PMC5507532"
"PMC","10.1371/journal.pone.0180625",2017,"PMC5507548"
"PMC","10.1371/journal.ppat.1006447",2017,"PMC5507557"
"PMC","10.1038/s41598-017-05610-8",2017,"PMC5507912"
"PMC","10.1038/s41598-017-05454-2",2017,"PMC5507983"
"PMC","10.1038/leu.2016.365",2017,"PMC5508072"
"PMC","10.1523/JNEUROSCI.0291-17.2017",2017,"PMC5508257"
"PMC","10.1016/j.neo.2017.05.003",2017,"PMC5508477"
"PMC","10.1016/j.gdata.2017.07.006",2017,"PMC5508516"
"PMC","10.1016/j.neuron.2017.04.022",2018,"PMC5508517"
"PMC","10.1016/j.jneumeth.2017.05.028",2017,"PMC5508708"
"PMC","10.7717/peerj.3557",2017,"PMC5508809"
"PMC","10.1038/nm.4343",2017,"PMC5509015"
"PMC","10.1038/s41598-017-04439-5",2017,"PMC5509648"
"PMC","10.1038/s41598-017-05776-1",2017,"PMC5509738"
"PMC","10.3389/fninf.2017.00048",2017,"PMC5509822"
"PMC","10.12938/bmfh.16-026",2017,"PMC5510158"
"PMC","10.1038/ncomms16022",2017,"PMC5510182"
"PMC","10.1371/journal.ppat.1006466",2017,"PMC5510905"
"PMC","10.1126/sciadv.1603042",2017,"PMC5510965"
"PMC","10.7554/eLife.25290",2017,"PMC5511012"
"PMC","10.1038/s41598-017-05822-y",2017,"PMC5511179"
"PMC","10.1212/NXG.0000000000000162",2017,"PMC5511247"
"PMC","10.1038/ncomms15966",2017,"PMC5511346"
"PMC","10.1111/eva.12487",2017,"PMC5511362"
"PMC","10.1038/nature22969",2017,"PMC5511510"
"PMC","10.1002/mgg3.291",2017,"PMC5511795"
"PMC","10.1016/j.ijpddr.2017.06.003",2017,"PMC5512185"
"PMC","10.1140/epjc/s10052-017-4931-5",2017,"PMC5512293"
"PMC","10.3201/eid2307.161259",2017,"PMC5512470"
"PMC","10.1186/s12859-017-1751-4",2017,"PMC5512976"
"PMC","10.1038/ejhg.2017.90",2017,"PMC5513099"
"PMC","10.1186/s12864-017-3926-9",2017,"PMC5513125"
"PMC","10.1002/ece3.2378",2016,"PMC5513239"
"PMC","10.1002/ece3.2466",2016,"PMC5513258"
"PMC","10.1371/journal.pmed.1002352",2017,"PMC5513400"
"PMC","10.1371/journal.pone.0181093",2017,"PMC5513445"
"PMC","10.1093/gbe/evx099",2017,"PMC5513543"
"PMC","10.1128/mSystems.00015-17",2017,"PMC5513736"
"PMC","10.3389/fmicb.2017.01280",2017,"PMC5513912"
"PMC","10.3389/fnins.2017.00412",2017,"PMC5513927"
"PMC","10.3389/fpsyg.2017.01225",2017,"PMC5513980"
"PMC","10.1038/s41598-017-05621-5",2017,"PMC5514035"
"PMC","10.1038/s41598-017-05686-2",2017,"PMC5514078"
"PMC","10.1038/s41598-017-04679-5",2017,"PMC5514081"
"PMC","10.1038/s41598-017-05780-5",2017,"PMC5514109"
"PMC","10.1038/s41598-017-06120-3",2017,"PMC5514110"
"PMC","10.1038/s41598-017-05982-x",2017,"PMC5514125"
"PMC","10.1038/s41598-017-05085-7",2017,"PMC5514137"
"PMC","10.1515/raon-2017-0010",2017,"PMC5514651"
"PMC","10.1128/AEM.00633-17",2017,"PMC5514676"
"PMC","10.1038/npjbiofilms.2015.17",2015,"PMC5515211"
"PMC","10.1038/npjbiofilms.2016.4",2016,"PMC5515256"
"PMC","10.1038/npjbiofilms.2016.9",2016,"PMC5515273"
"PMC","10.1038/npjmgrav.2016.35",2016,"PMC5515536"
"PMC","10.7554/eLife.25730",2017,"PMC5515576"
"PMC","10.7554/eLife.24836",2017,"PMC5515583"
"PMC","10.1007/s11606-017-4000-7",2017,"PMC5515781"
"PMC","10.3389/fpls.2017.01257",2017,"PMC5515834"
"PMC","10.1038/s41598-017-05763-6",2017,"PMC5515922"
"PMC","10.1111/imr.12480",2017,"PMC5516196"
"PMC","10.1111/nph.14443",2017,"PMC5516207"
"PMC","10.12688/f1000research.11718.1",2017,"PMC5516217"
"PMC","10.1038/npjparkd.2016.6",2016,"PMC5516584"
"PMC","10.1002/brb3.721",2017,"PMC5516597"
"PMC","10.1038/npjsba.2015.14",2015,"PMC5516807"
"PMC","10.1038/npjsba.2016.32",2016,"PMC5516860"
"PMC","10.1038/npjsba.2015.18",2016,"PMC5516916"
"PMC","10.1371/journal.pone.0181233",2017,"PMC5516998"
"PMC","10.1371/journal.pone.0181477",2017,"PMC5517051"
"PMC","10.1126/sciadv.1700398",2017,"PMC5517105"
"PMC","10.1126/sciadv.1700299",2017,"PMC5517113"
"PMC","10.1016/j.neuroimage.2016.06.002",2017,"PMC5517363"
"PMC","10.3389/fpls.2017.01279",2017,"PMC5517397"
"PMC","10.1038/s41598-017-05656-8",2017,"PMC5517430"
"PMC","10.3389/fmicb.2017.01380",2017,"PMC5517455"
"PMC","10.1038/s41598-017-06244-6",2017,"PMC5517570"
"PMC","10.1038/s41598-017-05614-4",2017,"PMC5517617"
"PMC","10.1038/s41598-017-06256-2",2017,"PMC5517641"
"PMC","10.1038/s41598-017-06382-x",2017,"PMC5517648"
"PMC","10.1186/s13059-017-1252-9",2017,"PMC5517843"
"PMC","10.1002/humu.23255",2017,"PMC5518181"
"PMC","10.1111/1462-2920.13706",2017,"PMC5518199"
"PMC","10.1523/JNEUROSCI.1834-16.2017",2017,"PMC5518417"
"PMC","10.1002/humu.23237",2017,"PMC5518446"
"PMC","10.7717/peerj.3579",2017,"PMC5518728"
"PMC","10.7717/peerj.3530",2017,"PMC5518730"
"PMC","10.1016/j.neuroimage.2017.05.001",2017,"PMC5518772"
"PMC","10.1038/cr.2017.81",2017,"PMC5518993"
"PMC","10.1371/journal.ppat.1006460",2017,"PMC5519191"
"PMC","10.1016/j.neuroimage.2017.04.062",2017,"PMC5519503"
"PMC","10.1038/s41598-017-06085-3",2017,"PMC5519588"
"PMC","10.1038/s41598-017-06153-8",2017,"PMC5519714"
"PMC","10.1038/ejhg.2017.51",2017,"PMC5520064"
"PMC","10.1038/bjc.2017.104",2017,"PMC5520085"
"PMC","10.1038/bjc.2017.121",2017,"PMC5520098"
"PMC","10.1186/s12864-017-3931-z",2017,"PMC5520234"
"PMC","10.1186/s12874-017-0381-x",2017,"PMC5520236"
"PMC","10.1186/s12859-017-1760-3",2017,"PMC5520322"
"PMC","10.1186/s12862-017-0999-7",2017,"PMC5520375"
"PMC","10.1186/s13015-017-0110-3",2017,"PMC5520421"
"PMC","10.1186/s13550-017-0304-1",2017,"PMC5520824"
"PMC","10.1186/s12864-017-3944-7",2017,"PMC5521101"
"PMC","10.1093/gbe/evw279",2016,"PMC5521731"
"PMC","10.1093/gbe/evw285",2017,"PMC5521734"
"PMC","10.1093/gbe/evw286",2016,"PMC5521736"
"PMC","10.1371/journal.pcbi.1005627",2017,"PMC5521738"
"PMC","10.1371/journal.pone.0180889",2017,"PMC5521804"
"PMC","10.1371/journal.pone.0181902",2017,"PMC5521836"
"PMC","10.18632/oncotarget.16296",2017,"PMC5522030"
"PMC","10.18632/oncotarget.14998",2017,"PMC5522053"
"PMC","10.18632/oncotarget.17208",2017,"PMC5522085"
"PMC","10.1093/gigascience/gix038",2017,"PMC5522380"
"PMC","10.1038/s41598-017-06293-x",2017,"PMC5522403"
"PMC","10.2196/mhealth.7399",2017,"PMC5522582"
"PMC","10.1093/gbe/evx110",2017,"PMC5522705"
"PMC","10.1128/genomeA.00654-17",2017,"PMC5522936"
"PMC","10.1161/JAHA.116.004316",2017,"PMC5523747"
"PMC","10.1038/nature22403",2017,"PMC5524171"
"PMC","10.1371/journal.pone.0181935",2017,"PMC5524406"
"PMC","10.1098/rspb.2017.0722",2017,"PMC5524498"
"PMC","10.3389/fnhum.2017.00380",2017,"PMC5524673"
"PMC","10.1038/s41598-017-06555-8",2017,"PMC5524684"
"PMC","10.1038/s41598-017-05785-0",2017,"PMC5524758"
"PMC","10.1038/s41598-017-04574-z",2017,"PMC5524914"
"PMC","10.1038/s41598-017-06539-8",2017,"PMC5524929"
"PMC","10.1038/s41598-017-06587-0",2017,"PMC5524936"
"PMC","10.1038/ncomms16019",2017,"PMC5524937"
"PMC","10.1038/ncomms16027",2017,"PMC5524981"
"PMC","10.1186/s13073-017-0457-6",2017,"PMC5525225"
"PMC","10.1186/s13148-017-0373-z",2017,"PMC5525292"
"PMC","10.1186/s12859-017-1753-2",2017,"PMC5526259"
"PMC","10.7554/eLife.26478",2017,"PMC5526664"
"PMC","10.7554/eLife.22144",2017,"PMC5526665"
"PMC","10.7554/eLife.23040",2017,"PMC5526666"
"PMC","10.3389/fpls.2017.01314",2017,"PMC5526896"
"PMC","10.3389/fimmu.2017.00858",2017,"PMC5526901"
"PMC","10.1038/s41598-017-06623-z",2017,"PMC5526946"
"PMC","10.3389/fmicb.2017.01386",2017,"PMC5526970"
"PMC","10.3389/fncel.2017.00212",2017,"PMC5526973"
"PMC","10.1038/s41467-017-00112-7",2017,"PMC5526984"
"PMC","10.1530/ERC-17-0196",2017,"PMC5527373"
"PMC","10.1128/JCM.00361-17",2017,"PMC5527429"
"PMC","10.12688/wellcomeopenres.10210.2",2016,"PMC5527546"
"PMC","10.15252/msb.20177532",2017,"PMC5527849"
"PMC","10.1371/journal.pone.0180345",2017,"PMC5528261"
"PMC","10.1016/j.molonc.2015.03.002",2015,"PMC5528812"
"PMC","10.1371/journal.pone.0180319",2017,"PMC5529018"
"PMC","10.1371/journal.pone.0181861",2017,"PMC5529026"
"PMC","10.1038/nn.4593",2017,"PMC5529245"
"PMC","10.1038/s41598-017-06099-x",2017,"PMC5529371"
"PMC","10.1038/s41598-017-07103-0",2017,"PMC5529414"
"PMC","10.1038/s41598-017-06741-8",2017,"PMC5529429"
"PMC","10.1038/s41598-017-06929-y",2017,"PMC5529502"
"PMC","10.1038/s41598-017-06116-z",2017,"PMC5529539"
"PMC","10.1038/s41467-017-00156-9",2017,"PMC5529558"
"PMC","10.1038/s41598-017-06655-5",2017,"PMC5529583"
"PMC","10.1038/hgv.2017.32",2017,"PMC5529667"
"PMC","10.1136/bmjsem-2017-000228",2017,"PMC5530118"
"PMC","10.1093/gigascience/gix010",2017,"PMC5530317"
"PMC","10.1093/gigascience/gix033",2017,"PMC5530320"
"PMC","10.1186/s12864-017-3943-8",2017,"PMC5530493"
"PMC","10.1186/s12859-017-1769-7",2017,"PMC5530957"
"PMC","10.1186/s12862-017-1017-9",2017,"PMC5530960"
"PMC","10.1371/journal.pone.0182056",2017,"PMC5531542"
"PMC","10.7554/eLife.26801",2017,"PMC5531832"
"PMC","10.7554/eLife.26000",2017,"PMC5531833"
"PMC","10.1038/s41598-017-06880-y",2017,"PMC5532234"
"PMC","10.1038/s41598-017-06110-5",2017,"PMC5532269"
"PMC","10.1038/s41598-017-06503-6",2017,"PMC5532282"
"PMC","10.1038/s41598-017-03556-5",2017,"PMC5532288"
"PMC","10.1038/s41598-017-06757-0",2017,"PMC5532369"
"PMC","10.1007/s11010-017-2993-1",2017,"PMC5532421"
"PMC","10.1007/s00280-017-3364-z",2017,"PMC5532424"
"PMC","10.3389/fmicb.2017.01435",2017,"PMC5532433"
"PMC","10.1080/14686996.2017.1344083",2017,"PMC5532970"
"PMC","10.1177/1176935117721691",2017,"PMC5533255"
"PMC","10.1371/journal.pone.0182392",2017,"PMC5533426"
"PMC","10.1038/s41598-017-07224-6",2017,"PMC5533733"
"PMC","10.1007/s11192-017-2452-5",2017,"PMC5533824"
"PMC","10.1007/s11192-017-2449-0",2017,"PMC5533831"
"PMC","10.1186/s13073-017-0458-5",2017,"PMC5534072"
"PMC","10.1093/gigascience/gix043",2017,"PMC5534310"
"PMC","10.1038/nmeth.4342",2017,"PMC5534338"
"PMC","10.1038/tp.2017.87",2017,"PMC5534955"
"PMC","10.1038/tp.2017.92",2017,"PMC5534960"
"PMC","10.1038/tp.2017.93",2017,"PMC5534961"
"PMC","10.3389/fimmu.2017.00918",2017,"PMC5536125"
"PMC","10.1038/ncb3525",2017,"PMC5536221"
"PMC","10.1371/journal.pone.0182289",2017,"PMC5536297"
"PMC","10.1371/journal.pgen.1006916",2017,"PMC5536394"
"PMC","10.1371/journal.pntd.0005797",2017,"PMC5536440"
"PMC","10.1016/j.dib.2017.07.038",2017,"PMC5536820"
"PMC","10.1007/s10278-017-9984-3",2017,"PMC5537096"
"PMC","10.1038/s41598-017-07070-6",2017,"PMC5537242"
"PMC","10.1038/s41598-017-05538-z",2017,"PMC5537248"
"PMC","10.1038/s41598-017-07238-0",2017,"PMC5537262"
"PMC","10.1038/s41598-017-07307-4",2017,"PMC5537293"
"PMC","10.1136/sextrans-2016-052870",2017,"PMC5537507"
"PMC","10.1099/mgen.0.000086",2016,"PMC5537631"
"PMC","10.1038/tp.2017.122",2017,"PMC5537643"
"PMC","10.1016/j.jneumeth.2017.05.029",2017,"PMC5538260"
"PMC","10.1371/journal.pbio.2002617",2017,"PMC5538631"
"PMC","10.15252/emmm.201607461",2017,"PMC5538632"
"PMC","10.1038/s41598-017-07453-9",2017,"PMC5539097"
"PMC","10.1038/s41598-017-07514-z",2017,"PMC5539102"
"PMC","10.3389/fmicb.2017.01428",2017,"PMC5539140"
"PMC","10.1038/s41598-017-07401-7",2017,"PMC5539321"
"PMC","10.1128/mBio.00826-17",2017,"PMC5539424"
"PMC","10.1128/mBio.01060-17",2017,"PMC5539429"
"PMC","10.3390/s17071486",2017,"PMC5539774"
"PMC","10.1038/nn.4589",2017,"PMC5539915"
"PMC","10.1126/sciadv.1603229",2017,"PMC5540255"
"PMC","10.1126/sciadv.1700944",2017,"PMC5540264"
"PMC","10.1186/s13040-017-0148-2",2017,"PMC5540506"
"PMC","10.3389/fcell.2017.00068",2017,"PMC5540905"
"PMC","10.3389/fnins.2017.00441",2017,"PMC5540956"
"PMC","10.3389/fmicb.2017.01474",2017,"PMC5540972"
"PMC","10.1038/s41598-017-07009-x",2017,"PMC5541006"
"PMC","10.1128/mSphere.00300-17",2017,"PMC5541161"
"PMC","10.1128/mSphereDirect.00290-17",2017,"PMC5541162"
"PMC","10.1186/s12862-017-1020-1",2017,"PMC5541404"
"PMC","10.1186/s12879-017-2632-1",2017,"PMC5541411"
"PMC","10.1186/s12864-017-3950-9",2017,"PMC5541427"
"PMC","10.1186/s12885-017-3500-5",2017,"PMC5541434"
"PMC","10.3389/fmicb.2017.01464",2017,"PMC5541443"
"PMC","10.1098/rsos.170111",2017,"PMC5541533"
"PMC","10.1098/rsos.170148",2017,"PMC5541535"
"PMC","10.1136/bmjopen-2017-016286",2017,"PMC5541610"
"PMC","10.1091/mbc.E17-02-0102",2017,"PMC5541846"
"PMC","10.1371/journal.ppat.1006432",2017,"PMC5542374"
"PMC","10.1371/journal.ppat.1006525",2017,"PMC5542703"
"PMC","10.1038/nmeth.4332",2017,"PMC5542810"
"PMC","10.1038/nature22794",2017,"PMC5542814"
"PMC","10.3389/fnhum.2017.00405",2017,"PMC5543094"
"PMC","10.1038/s41598-017-07805-5",2017,"PMC5543169"
"PMC","",2017,"PMC5543356"
"PMC","",2017,"PMC5543359"
"PMC","",2017,"PMC5543366"
"PMC","10.1186/s12879-017-2631-2",2017,"PMC5543437"
"PMC","10.1128/genomeA.00754-17",2017,"PMC5543649"
"PMC","10.1038/s41598-017-07402-6",2017,"PMC5544698"
"PMC","10.1038/s41598-017-07710-x",2017,"PMC5544771"
"PMC","10.2196/medinform.6808",2017,"PMC5544897"
"PMC","10.1186/s12879-017-2628-x",2017,"PMC5544996"
